Account;Vendor Name;Document type;Reference;Document Date;Document currency;Amount in doc. curr.;Clearing Document;Document Number;Text;Document Header Text;Net due date;Payment block;Payment Method
213328;VULCANIC SAS;KA;363213;19/04/2019;EUR;-7 145,40;;601011845;;;31/05/2019;;T
213328;VULCANIC SAS;KA;362969;12/04/2019;EUR;-7 011,00;;601011846;;;31/05/2019;;T
213330;WAMCO, INC.;KC;306128-PROF;19/02/2019;USD;-3 300,00;;601011038;;;19/02/2019;;T
213330;WAMCO, INC.;PA;PROF 102418;14/01/2019;USD;3 300,00;;701010017;;REGLT WAMCO;14/01/2019;A;T
213333;WIB SA;KC;32332-PROF;04/01/2019;EUR;-1 956,00;;601012060;;PROF461;04/01/2019;;T
213333;WIB SA;PA;PROF 461;27/12/2018;EUR;1 908,00;;701002714;;REGLT WIB;27/12/2018;A;T
213333;WIB SA;PA;PROF 461;27/12/2018;EUR;38,00;;701002714;;REGLT WIB;27/12/2018;A;T
213333;WIB SA;PA;PROF 461;27/12/2018;EUR;10,00;;701002714;;REGLT WIB;27/12/2018;A;T
213333;WIB SA;PA;PROF 477;19/02/2019;EUR;12,00;;701010342;;REGLT WIB;19/02/2019;A;T
213333;WIB SA;PA;PROF 477;19/02/2019;EUR;612,00;;701010342;;REGLT WIB;19/02/2019;A;T
213333;WIB SA;PA;PROF 477;19/02/2019;EUR;38,00;;701010342;;REGLT WIB;19/02/2019;A;T
213333;WIB SA;PA;PROF 498;15/04/2019;EUR;31,00;;701010862;;REGLT WIB;15/04/2019;A;T
213333;WIB SA;PA;PROF 498;15/04/2019;EUR;210,75;;701010862;;REGLT WIB;15/04/2019;A;T
213333;WIB SA;PA;PROF 498;15/04/2019;EUR;76,00;;701010862;;REGLT WIB;15/04/2019;A;T
213333;WIB SA;PA;PROF 498;15/04/2019;EUR;12,00;;701010862;;REGLT WIB;15/04/2019;A;T
213335;ARNOLD WRAGG LTD;KE;072851;31/01/2019;GBP;-2 915,00;;602010060;;;31/01/2019;;T
213335;ARNOLD WRAGG LTD;KE;073890;19/02/2019;GBP;-1 300,00;;602010091;;;19/02/2019;;T
213335;ARNOLD WRAGG LTD;KE;074164;25/04/2019;GBP;-2 915,00;;602010235;;;25/04/2019;;T
213347;AVIATEC;KA;INA14500;07/11/2017;EUR;-374,21;;601001601;;;22/12/2017;;T
213347;AVIATEC;PA;PROFCQA12027;13/12/2017;EUR;84,00;;701000575;;REGLT AVIATEC;13/12/2017;A;T
213352;AVNET EMG FRANCE;KA;3202450242-PROF;29/04/2019;EUR;-373,90;;601012084;;PROF2300108255;29/04/2019;;T
213352;AVNET EMG FRANCE;PA;PROF 2300108255;26/04/2019;EUR;351,12;;701010931;;REGLT AVNET;26/04/2019;A;T
213352;AVNET EMG FRANCE;PA;PROF 2300108255;26/04/2019;EUR;15,60;;701010931;;REGLT AVNET;26/04/2019;A;T
213355;AXON' CABLE INC.;KA;449770;10/04/2019;EUR;-415,69;;601011667;;;31/05/2019;;T
213355;AXON' CABLE INC.;KA;449771;10/04/2019;EUR;-315,82;;601011669;;;31/05/2019;;T
213355;AXON' CABLE INC.;KA;451456;30/04/2019;EUR;-2 185,62;;601012076;;;31/05/2019;R;T
213355;AXON' CABLE INC.;KA;451458;30/04/2019;EUR;-574,10;;601012077;;;31/05/2019;R;T
213355;AXON' CABLE INC.;KA;451459;30/04/2019;EUR;-561,47;;601012078;;;31/05/2019;R;T
213356;B & E MFG. CO.;KC;99060 PROF;07/09/2018;USD;-9 560,64;;601005112;;PROF50065;07/09/2018;;T
213356;B & E MFG. CO.;KC;102920;06/03/2019;USD;-181,86;;601011521;;PROF50065;06/03/2019;;T
213356;B & E MFG. CO.;PA;PROF50065;08/03/2018;USD;9 742,50;;701000499;;REGLT B&E MANUFACTURING;08/03/2018;A;T
213356;B & E MFG. CO.;PA;PROF51791;16/11/2018;USD;5 835,00;;701002298;;REGLT B&E MANUFACTURING;16/11/2018;A;T
213356;B & E MFG. CO.;PA;PROF 52563;14/01/2019;USD;5 835,00;;701010015;;REGLT B&E MANUFACTURING;14/01/2019;A;T
213356;B & E MFG. CO.;PA;PROF 53726;29/03/2019;USD;5 835,00;;701010695;;REGLT B&E MFG;29/03/2019;A;T
213356;B & E MFG. CO.;PA;PROF 53726;29/03/2019;USD;1 945,00;;701010695;;REGLT B&E MFG;29/03/2019;A;T
213356;B & E MFG. CO.;PA;PROF 56283;15/04/2019;USD;5 835,00;;701010827;;REGLT B&E MFG;15/04/2019;A;T
213359;BALSEAL ENGINEERING EUROPE BV;PA;PROF 3170482;26/04/2019;EUR;2 640,00;;701010933;;REGLT BALSEAL;26/04/2019;A;T
213359;BALSEAL ENGINEERING EUROPE BV;PA;PROF 3170482;26/04/2019;EUR;60,00;;701010933;;REGLT BALSEAL;26/04/2019;A;T
213359;BALSEAL ENGINEERING EUROPE BV;ZA;5016632;01/01/2017;EUR;-56,30;;1001019659;;MIG_VEN_OI_530;17/04/2012;;T
213360;THE BARDEN CORPORATION (UK) LTD £;KE;90331681;07/02/2019;GBP;-2 773,20;;602010086;;;31/03/2019;;
213360;THE BARDEN CORPORATION (UK) LTD £;KE;90332062;19/02/2019;GBP;-570,96;;602010092;;;19/02/2019;;
213360;THE BARDEN CORPORATION (UK) LTD £;KE;903333600-PROF;03/04/2019;GBP;-2 283,84;;602010204;;PROF1234;03/04/2019;;
213360;THE BARDEN CORPORATION (UK) LTD £;KE;90333601-PROF;03/04/2019;GBP;-1 198,00;;602010239;;PROF1234;03/04/2019;;
213360;THE BARDEN CORPORATION (UK) LTD £;PA;PROF 1234;29/03/2019;GBP;2 569,32;;701010694;;REGLT THE BARDEN CORPOR;29/03/2019;A;
213360;THE BARDEN CORPORATION (UK) LTD £;PA;PROF 1234;29/03/2019;GBP;1 198,00;;701010694;;REGLT THE BARDEN CORPOR;29/03/2019;A;
213365;COLLINS AEROSPACE (ex B-E aerospace;KC;A248467;16/04/2019;USD;-17 558,35;;601011869;;;16/05/2019;;T
213368;AEDS BD FIXATIONS;KA;FA156095;06/03/2019;EUR;-360,00;;601011183;;;15/05/2019;;T
213368;AEDS BD FIXATIONS;KA;FA156096;06/03/2019;EUR;-1 326,00;;601011184;;;15/05/2019;;T
213368;AEDS BD FIXATIONS;KA;FA156206;13/03/2019;EUR;-1 588,80;;601011185;;;15/05/2019;;T
213368;AEDS BD FIXATIONS;KA;FA156207;13/03/2019;EUR;-2 445,07;;601011186;;;15/05/2019;;T
213368;AEDS BD FIXATIONS;KA;FA156208;13/03/2019;EUR;-60,00;;601011187;;;15/05/2019;;T
213368;AEDS BD FIXATIONS;KA;FA156209;13/03/2019;EUR;-864,00;;601011188;;;15/05/2019;;T
213368;AEDS BD FIXATIONS;KA;FA156210;13/03/2019;EUR;-528,00;;601011189;;;15/05/2019;;T
213368;AEDS BD FIXATIONS;KA;FA156211;13/03/2019;EUR;-2 376,00;;601011190;;;15/05/2019;;T
213368;AEDS BD FIXATIONS;KA;FA156212;13/03/2019;EUR;-504,00;;601011191;;;15/05/2019;;T
213368;AEDS BD FIXATIONS;KA;FA156213;13/03/2019;EUR;-2 296,80;;601011192;;;15/05/2019;;T
213368;AEDS BD FIXATIONS;KA;FA156214;13/03/2019;EUR;-453,60;;601011193;;;15/05/2019;;T
213368;AEDS BD FIXATIONS;KA;FA156330;20/03/2019;EUR;-1 238,40;;601011194;;;15/05/2019;;T
213368;AEDS BD FIXATIONS;KA;FA156331;20/03/2019;EUR;-774,00;;601011195;;;15/05/2019;;T
213368;AEDS BD FIXATIONS;KA;FA156332;20/03/2019;EUR;-2 208,00;;601011196;;;15/05/2019;;T
213368;AEDS BD FIXATIONS;KA;FA156333;20/03/2019;EUR;-2 898,00;;601011197;;;15/05/2019;;T
213368;AEDS BD FIXATIONS;KA;FA156334;20/03/2019;EUR;-1 278,00;;601011198;;;15/05/2019;;T
213368;AEDS BD FIXATIONS;KA;FA156335;20/03/2019;EUR;-432,00;;601011199;;;15/05/2019;;T
213368;AEDS BD FIXATIONS;KA;FA156336;20/03/2019;EUR;-144,00;;601011200;;;15/05/2019;;T
213368;AEDS BD FIXATIONS;KA;FA156509;27/03/2019;EUR;-1 198,80;;601011201;;;15/05/2019;;T
213368;AEDS BD FIXATIONS;KA;FA156510;27/03/2019;EUR;-3 615,31;;601011202;;;15/05/2019;;T
213368;AEDS BD FIXATIONS;KA;FA156511;27/03/2019;EUR;-876,00;;601011203;;;15/05/2019;;T
213368;AEDS BD FIXATIONS;KA;FA156512;27/03/2019;EUR;-810,00;;601011204;;;15/05/2019;;T
213368;AEDS BD FIXATIONS;KA;FA156601;29/03/2019;EUR;-2 544,00;;601011564;;;15/05/2019;;T
213368;AEDS BD FIXATIONS;KA;FA156602;29/03/2019;EUR;-487,87;;601011565;;;15/05/2019;;T
213368;AEDS BD FIXATIONS;KA;FA156651;03/04/2019;EUR;-707,04;;601011633;;;15/06/2019;;T
213368;AEDS BD FIXATIONS;KA;FA156652;03/04/2019;EUR;-660,00;;601011634;;;15/06/2019;;T
213368;AEDS BD FIXATIONS;KA;FA156653;03/04/2019;EUR;-794,40;;601011635;;;31/05/2019;;T
213368;AEDS BD FIXATIONS;KA;FA156654;03/04/2019;EUR;-1 260,00;;601011636;;;15/06/2019;;T
213368;AEDS BD FIXATIONS;KA;FA156757;10/04/2019;EUR;-630,00;;601011638;;;15/06/2019;;T
213368;AEDS BD FIXATIONS;KA;FA156758;10/04/2019;EUR;-2 820,00;;601011648;;;15/06/2019;;T
213368;AEDS BD FIXATIONS;KA;FA156759;10/04/2019;EUR;-180,00;;601011650;;;15/06/2019;;T
213368;AEDS BD FIXATIONS;KA;FA156874;17/04/2019;EUR;-688,80;;601011732;;;15/06/2019;;T
213368;AEDS BD FIXATIONS;KA;FA156873;17/04/2019;EUR;-1 394,40;;601011733;;;15/06/2019;;T
213368;AEDS BD FIXATIONS;KA;FA156872;17/04/2019;EUR;-780,00;;601011734;;;15/06/2019;;T
213368;AEDS BD FIXATIONS;KA;FA156871;17/04/2019;EUR;-1 478,30;;601011735;;;15/06/2019;;T
213368;AEDS BD FIXATIONS;KA;FA156870;17/04/2019;EUR;-1 209,60;;601011736;;;15/06/2019;;T
213368;AEDS BD FIXATIONS;KA;FA156869;17/04/2019;EUR;-1 398,60;;601011737;;;15/06/2019;;T
213368;AEDS BD FIXATIONS;KA;FA156868;17/04/2019;EUR;-1 449,60;;601011738;;;15/06/2019;;T
213368;AEDS BD FIXATIONS;KA;FA156974;24/04/2019;EUR;-1 327,12;;601011938;;;15/06/2019;;T
213368;AEDS BD FIXATIONS;KA;FA157113;30/04/2019;EUR;-1 230,00;;601012079;;;15/06/2019;;T
213368;AEDS BD FIXATIONS;KA;FA157114;30/04/2019;EUR;-2 380,80;;601012080;;;15/06/2019;R;T
213368;AEDS BD FIXATIONS;KA;FA157115;30/04/2019;EUR;-2 370,00;;601012081;;;15/06/2019;;T
213368;AEDS BD FIXATIONS;KA;FA157116;30/04/2019;EUR;-388,80;;601012082;;;15/06/2019;;T
213368;AEDS BD FIXATIONS;KA;FA157117;30/04/2019;EUR;-223,21;;601012083;;;15/06/2019;;T
213370;BERRANG GMBH KARL;KE;4486429;05/04/2019;USD;-3 420,00;;602010207;;;04/06/2019;;T
213370;BERRANG GMBH KARL;KE;4486430;05/04/2019;USD;-5 415,00;;602010208;;;04/06/2019;;T
213370;BERRANG GMBH KARL;KE;448651;08/04/2019;USD;-17 808,00;;602010209;;;07/06/2019;;T
213370;BERRANG GMBH KARL;KE;9112458;26/04/2019;USD;-8 658,00;;602010236;;;25/06/2019;;T
213371;BILD INDUSTRIES, INC.;KC;662034;03/04/2019;USD;-1 130,00;;601011655;;;03/05/2019;;T
213371;BILD INDUSTRIES, INC.;KC;662035;03/04/2019;USD;-2 015,00;;601011657;;;03/05/2019;;T
213371;BILD INDUSTRIES, INC.;KC;662036;03/04/2019;USD;-1 560,00;;601011658;;;03/05/2019;;T
213371;BILD INDUSTRIES, INC.;KC;662038;03/04/2019;USD;-2 265,00;;601011659;;;03/05/2019;;T
213371;BILD INDUSTRIES, INC.;KC;662117;03/04/2019;USD;-67,50;;601011660;;;03/05/2019;;T
213371;BILD INDUSTRIES, INC.;KC;662584;10/04/2019;USD;-102,00;;601011662;;;10/05/2019;;T
213371;BILD INDUSTRIES, INC.;KC;663456;23/04/2019;USD;-330,00;;601011875;;;23/05/2019;;T
213371;BILD INDUSTRIES, INC.;KC;662969;16/04/2019;USD;-6 180,00;;601011876;;;16/05/2019;;T
213374;BOLLHOFF OTALU;KA;000444894-PROF;15/02/2018;EUR;-56,22;;601000804;;;15/02/2018;;T
213374;BOLLHOFF OTALU;KA;000446787-PROF;02/03/2018;EUR;-696,00;;601001475;;;02/03/2018;;T
213374;BOLLHOFF OTALU;KA;000447793-PROF;13/03/2018;EUR;-6 028,44;;601001488;;;15/05/2018;;T
213374;BOLLHOFF OTALU;KA;000454893-PROF;23/05/2018;EUR;-3 256,32;;601002777;;;23/05/2018;;T
213374;BOLLHOFF OTALU;KA;000458559-PROF;25/06/2018;EUR;-1 044,00;;601003292;;;25/06/2018;;T
213374;BOLLHOFF OTALU;KA;000458956-PROF;28/06/2018;EUR;-1 052,40;;601003297;;;28/06/2018;;T
213374;BOLLHOFF OTALU;KA;000456449-PROF;05/06/2018;EUR;-762,37;;601003621;;;05/06/2018;;T
213374;BOLLHOFF OTALU;KB;AV000918427/449;17/07/2018;EUR;14,03;;601003630;;;17/07/2018;;T
213374;BOLLHOFF OTALU;KA;459744-PB LETTRA;03/07/2018;EUR;-56,76;;601003959;;;04/07/2018;;T
213374;BOLLHOFF OTALU;PA;PROF0081807041;17/01/2018;EUR;1 123,20;;701000082;;REGLT BOLLHOFF ITEM 20;17/01/2018;A;T
213374;BOLLHOFF OTALU;PA;PROF0082590050;07/02/2018;EUR;6 919,02;;701000295;;REGLT BOLLHOFF OTALU;07/02/2018;A;T
213374;BOLLHOFF OTALU;PA;PROF0081807041;22/02/2018;EUR;8 344,44;;701000410;;BOLLHOFF OTALU;22/02/2018;A;T
213374;BOLLHOFF OTALU;PA;AV BOLLHOFF;09/08/2018;EUR;15 000,00;;701001548;;AVANCE BOLLHOFF;09/08/2018;;T
213378;BORRELLY;KA;FA190423;15/03/2019;EUR;-1 667,50;;601011221;;;15/05/2019;;T
213378;BORRELLY;KA;FA190470;22/03/2019;EUR;-1 536,46;;601011222;;;15/05/2019;;T
213378;BORRELLY;KA;FA190519;29/03/2019;EUR;-761,26;;601011223;;;15/05/2019;;T
213378;BORRELLY;KA;FA190556;05/04/2019;EUR;-7 285,08;;601011679;;;15/06/2019;;T
213378;BORRELLY;KA;FA190636;19/04/2019;EUR;-3 950,86;;601011747;;;15/06/2019;;T
213378;BORRELLY;KA;FA190674;26/04/2019;EUR;-1 586,86;;601011944;;;15/06/2019;;T
213381;BRISTOL INDUSTRIES;KC;1935608;23/04/2019;USD;-5 547,88;;601011877;;;22/06/2019;;T
213381;BRISTOL INDUSTRIES;KC;1935505;22/04/2019;USD;-566,80;;601011878;;;21/06/2019;;T
213381;BRISTOL INDUSTRIES;KC;1935511;22/04/2019;USD;-708,50;;601011879;;;21/06/2019;R;T
213381;BRISTOL INDUSTRIES;KC;1935510;22/04/2019;USD;-3 344,12;;601012038;;;21/06/2019;;T
213382;TRELLEBORG SEALING SOLUTIONS FRANCE;KA;19405034;11/03/2019;EUR;-300,00;;601011465;;;15/05/2019;;T
213382;TRELLEBORG SEALING SOLUTIONS FRANCE;KA;19406965;04/04/2019;EUR;-583,20;;601011842;;;15/06/2019;;T
213382;TRELLEBORG SEALING SOLUTIONS FRANCE;KA;19408424;30/04/2019;EUR;-8 020,80;;601011970;;;15/06/2019;;T
213385;CAILLAU;KA;CD470415-PROF;29/04/2019;EUR;-1 104,00;;601011945;;PROFA21342;29/04/2019;;T
213385;CAILLAU;PA;PROF A21342;26/04/2019;EUR;1 104,00;;701010934;;REGLT CAILLAU;26/04/2019;A;T
213393;CASPAR GLEITLAGER GMBH;PA;PROF A-231201;26/04/2019;EUR;375,00;;701010935;;REGLT CASPAR;26/04/2019;A;T
213393;CASPAR GLEITLAGER GMBH;PA;PROF A-231201;26/04/2019;EUR;100,00;;701010935;;REGLT CASPAR;26/04/2019;A;T
213393;CASPAR GLEITLAGER GMBH;PA;PROF A-231201;26/04/2019;EUR;625,00;;701010935;;REGLT CASPAR;26/04/2019;A;T
213393;CASPAR GLEITLAGER GMBH;PA;PROF A-231201;26/04/2019;EUR;3,00;;701010935;;REGLT CASPAR;26/04/2019;A;T
213393;CASPAR GLEITLAGER GMBH;PA;PROF A-231201;26/04/2019;EUR;17,00;;701010935;;REGLT CASPAR;26/04/2019;A;T
213393;CASPAR GLEITLAGER GMBH;PA;PROF A-231201;26/04/2019;EUR;150,00;;701010935;;REGLT CASPAR;26/04/2019;A;T
213898;@COM BEARN;KA;009065;30/04/2019;EUR;-675,30;;601011920;;ACOM MISS ACPTE 4/12 2019;25/05/2019;;
213898;@COM BEARN;KA;009175;30/04/2019;EUR;-2 812,32;;601011921;;ACOM SOCIAL 1er TRIM 2019;15/05/2019;;
213905;YELLOW FEATHER Ltd £;SD;YF ASSET 386;20/01/2017;EUR;-1 710,21;;804000005;;ACTIVATION ASSET 386;31/05/2017;;
213905;YELLOW FEATHER Ltd £;SD;;20/01/2017;EUR;1 710,21;;804000006;;Regul asset 386 capitaliz;20/01/2017;;
213910;BUREAU VERITAS CERTIFICATION FRANCE;PA;PROF7136168;29/01/2019;EUR;3 484,64;;701010192;;RGLT BUREAU VERITAS CERTI;29/01/2019;;
213929;ESPACE BUREAU CALIPAGE;KA;609482;30/03/2019;EUR;-1 187,78;;601011144;;CALIPAGE FOURNIT 03/2019;15/05/2019;;
213929;ESPACE BUREAU CALIPAGE;KA;610222;30/04/2019;EUR;-491,77;;601011910;;CALIPAGE FOURNIT 04/2019;15/06/2019;;
213933;FEDEX;KA;632038305;01/04/2019;EUR;-515,45;;601011623;;FEDEX EUR & USA;31/05/2019;;
213933;FEDEX;KA;632044215;05/04/2019;EUR;-1 428,56;;601011624;;FEDEX FR - EUR - USA;31/05/2019;;
213933;FEDEX;KA;632045899;08/04/2019;EUR;-621,53;;601011625;;FEDEX EUR - USA;31/05/2019;;
213933;FEDEX;KA;114920345;03/04/2019;EUR;-132,00;;601011626;;FEDEX USA;31/05/2019;;
213933;FEDEX;KA;114915024;01/04/2019;EUR;-11 843,02;;601011627;;FEDEX USA;31/05/2019;;
213933;FEDEX;KA;632051264;12/04/2019;EUR;-1 032,04;;601011719;;FEDEX EUR - USA;31/05/2019;;
213933;FEDEX;KA;632052813;15/04/2019;EUR;-199,32;;601011720;;FEDEX;31/05/2019;;
213933;FEDEX;KA;632058402;19/04/2019;EUR;-3 581,26;;601011721;;FEDEX USA;31/05/2019;;
213933;FEDEX;KA;632059986;22/04/2019;EUR;-515,30;;601011722;;FEDEX EUR - USA;31/05/2019;;
213933;FEDEX;KA;114930616;15/04/2019;EUR;-525,30;;601011723;;FEDEX USA;31/05/2019;;
213933;FEDEX;KA;114933041;16/04/2019;EUR;-245,00;;601011724;;FEDEX USA;31/05/2019;;
213933;FEDEX;KA;114933294;16/04/2019;EUR;-11 879,90;;601011725;;FEDEX USA;31/05/2019;;
213933;FEDEX;KA;114942392;23/04/2019;EUR;-1 856,82;;601011726;;FEDEX USA;31/05/2019;;
213933;FEDEX;KA;632067399;29/04/2019;EUR;-108,50;;601011905;;FEDEX EUR - USA;31/05/2019;;
213933;FEDEX;KA;114945158;26/04/2019;EUR;-9 401,15;;601011908;;FEDEX USA;31/05/2019;;
213933;FEDEX;KA;114947365;29/04/2019;EUR;-1 898,32;;601011909;;FEDEX USA;31/05/2019;;
213933;FEDEX;KA;632065334;26/04/2019;EUR;-1 692,37;;601011931;;FEDEX USA;31/05/2019;;
213933;FEDEX;KA;114945063;26/04/2019;EUR;-85,97;;601011932;;FEDEX USA;31/05/2019;;
213933;FEDEX;KA;114945064;26/04/2019;EUR;-110,00;;601011933;;FEDEX;31/05/2019;;
213940;GROUPAMA ASSURANCES;KA;F190000133;02/01/2019;EUR;-4 626,34;;601010094;;GROUP FLOT.RC.HAB 2019;02/01/2019;;
213940;GROUPAMA ASSURANCES;KA;F190000084;02/01/2019;EUR;-18 082,84;;601010095;;GROUPA MULTI/MIS COL 2019;02/01/2019;;
213940;GROUPAMA ASSURANCES;KB;AV190000042;14/03/2019;EUR;2 325,29;;601011086;;GROUPA AV/F190000084 MULT;14/03/2019;;
213940;GROUPAMA ASSURANCES;KB;AV190000047;01/04/2019;EUR;744,28;;601011588;;GROUPA AV/F190000133 FLOT;01/04/2019;;
213940;GROUPAMA ASSURANCES;PA;F190000133;25/01/2019;EUR;385,73;;701010672;;PRLVT GROUPAMA;25/01/2019;;
213940;GROUPAMA ASSURANCES;PA;F190000084;25/01/2019;EUR;1 507,05;;701010673;;PRLVT GROUPAMA;25/01/2019;;
213940;GROUPAMA ASSURANCES;PA;F190000133;25/02/2019;EUR;385,51;;701010676;;PRLVT GROUPAMA;25/02/2019;;
213940;GROUPAMA ASSURANCES;PA;F190000084;25/02/2019;EUR;1 506,89;;701010677;;PRLVT GROUPAMA;25/02/2019;;
213940;GROUPAMA ASSURANCES;PA;F190000084;26/03/2019;EUR;1 506,89;;701010689;;PRLVT GROUPAMA;26/03/2019;;
213940;GROUPAMA ASSURANCES;PA;F190000133;26/03/2019;EUR;385,51;;701010690;;PRLVT GROUPAMA;26/03/2019;;
213944;IMP INDUSTRIES SAS;KA;1904043;01/04/2019;EUR;-350,06;;601011596;;IMPI CT TECHN 04-06/2019;15/06/2019;;
213945;IMPI GIPSI SAS;KA;2903023;01/03/2019;EUR;-1 170,00;;601011072;;GIPSI CT LOC INFO 03/2019;15/05/2019;;
213945;IMPI GIPSI SAS;KA;2904023;01/04/2019;EUR;-1 170,00;;601011597;;GIPSI CT LOC INFO 04/2019;15/06/2019;;
213950;KANBAN LIVE Ltd;KE;023;01/02/2019;GBP;-1 497,00;;602010094;;KANBAN SITE LIEB 1ER TRIM;02/04/2019;;
213951;KUEHNE-NAGEL ROAD TRANSPORTS;KA;F1904004609;30/04/2019;EUR;-721,56;;601011907;;KUEHNE NAGEL;31/05/2019;;
213964;MENWAY INTERIM;PA;CAUTION;21/01/2019;EUR;1 800,00;;701010159;;VIRT MENWAY;21/01/2019;;
213966;MULTINET;KA;19030188;28/03/2019;EUR;-432,43;;601011710;;MULTINET ENTRET 03/2019;28/03/2019;;
213972;ORANGE BUSINESS SERVICES;KB;AV261196911;20/02/2019;EUR;40,33;;601011082;;AVOIR/F;20/02/2019;;
213972;ORANGE BUSINESS SERVICES;KB;AV262318714;10/04/2019;EUR;235,20;;601011605;;AVOIR ORANGE / 259892262;10/04/2019;;
213972;ORANGE BUSINESS SERVICES;KA;63082711;30/04/2019;EUR;-222,55;;601012074;;ORANGE;21/05/2019;;
213972;ORANGE BUSINESS SERVICES;KA;63116337;30/04/2019;EUR;-495,37;;601012075;;ORANGE;21/05/2019;;
213974;PESAGE 47;KA;FA201901733;29/03/2019;EUR;-936,00;;601011568;;PESAGE 47 VERIF INT 03/19;30/04/2019;;
213976;REGIE BOIS ET SERVICES;KA;2019COLV022;26/03/2019;EUR;-198,00;;601011146;;BOIS SERVICE FORF 1TRIM;25/05/2019;;
213984;SODAL IMPRIMERIE LACOSTE ROQUE;KA;419138;18/04/2019;EUR;-348,00;;601011709;;SODAL CARTE VISITE;18/04/2019;;
213996;TISSOT EDITIONS;KA;1730400992;01/03/2019;EUR;-316,51;;601011705;;TISSOT ABNT 05/19-04/20;01/03/2019;;
213999;TNT EXPRESS NATIONAL;KA;201904910504517;30/04/2019;EUR;-4 184,86;;601012073;;TNT;31/05/2019;;
214000;TOTAL;KA;F9C57672;30/04/2019;EUR;-858,52;;601011923;;TOTAL ESS & SERV 04/2019;10/05/2019;;
214002;U P S;KB;20026441 AV 889;14/09/2017;EUR;138,62;;601002199;;UPS - AMERIO;14/09/2017;;
214002;U P S;KA;201700697889;01/09/2017;EUR;-145,51;;601002202;;UPS - AMERIO;30/09/2017;;
214002;U P S;KA;201900309885;09/04/2019;EUR;-56,74;;601011615;;UPS EUR;31/05/2019;;
214002;U P S;KA;201900315848;12/04/2019;EUR;-47,68;;601011616;;UPS EUR;31/05/2019;;
214002;U P S;KA;201900315849;12/04/2019;EUR;-15,01;;601011617;;UPS EUR;31/05/2019;;
214002;U P S;KA;201900315850;12/04/2019;EUR;-47,68;;601011618;;UPS EUR;31/05/2019;;
214002;U P S;KA;201900315851;12/04/2019;EUR;-53,10;;601011619;;UPS EUR;31/05/2019;;
214002;U P S;KA;201900315852;12/04/2019;EUR;-55,06;;601011620;;UPS EUR;31/05/2019;;
214002;U P S;KA;201900319157;15/04/2019;EUR;-138,22;;601011621;;UPS EUR;31/05/2019;;
214002;U P S;KA;201900319158;15/04/2019;EUR;-39,58;;601011622;;UPS EUR;31/05/2019;;
214002;U P S;KA;201900329914;19/04/2019;EUR;-120,25;;601011711;;UPS EUR;31/05/2019;;
214002;U P S;KA;201900341071;23/04/2019;EUR;-99,84;;601011712;;UPS EUR;31/05/2019;;
214002;U P S;KA;201900341070;23/04/2019;EUR;-53,21;;601011713;;UPS EUR;31/05/2019;;
214002;U P S;KA;201900340276;23/04/2019;EUR;-66,60;;601011714;;UPS EUR;31/05/2019;;
214002;U P S;KA;201900336376;23/04/2019;EUR;-42,29;;601011715;;UPS EUR;31/05/2019;;
214002;U P S;KA;201900336377;23/04/2019;EUR;-133,19;;601011716;;UPS EUR;31/05/2019;;
214002;U P S;KA;201900336378;23/04/2019;EUR;-53,06;;601011717;;UPS EUR;31/05/2019;;
214002;U P S;KA;201900346077;26/04/2019;EUR;-152,86;;601011718;;UPS EUR;31/05/2019;;
214002;U P S;KA;201900349489;29/04/2019;EUR;-160,08;;601011924;;UPS EUR;29/05/2019;;
214002;U P S;KA;201900349490;29/04/2019;EUR;-15,49;;601011925;;UPS EUR;29/05/2019;;
214002;U P S;KA;201900354057;30/04/2019;EUR;-46,37;;601011926;;UPS EUR;29/05/2019;;
214002;U P S;KA;201900354058;30/04/2019;EUR;-47,88;;601011927;;UPS EUR;29/05/2019;;
214002;U P S;KA;201900354059;30/04/2019;EUR;-17,60;;601011928;;UPS EUR;30/05/2019;;
214002;U P S;KA;201900352506;30/04/2019;EUR;-15,49;;601011929;;UPS EUR;30/05/2019;;
214002;U P S;KA;201900352507;30/04/2019;EUR;-47,18;;601011930;;UPS EUR;30/05/2019;;
214003;UNIVERS DE L'EMBALLAGE;KA;91071929-PROF;31/12/2018;EUR;-1 420,56;;601006789;;UNIVERS EMBALLAGE 12/2018;31/12/2018;;
214003;UNIVERS DE L'EMBALLAGE;KA;91075769-PROF;18/01/2019;EUR;-36,84;;601010062;;UNIVERS EMBALLAGE 01/2019;18/01/2019;;
214003;UNIVERS DE L'EMBALLAGE;PA;PROF40000500;20/12/2018;EUR;1 455,38;;701002566;;REGLT UNIVERS EMBALLAGE;20/12/2018;A;
214003;UNIVERS DE L'EMBALLAGE;PA;PROF40000532;28/01/2019;EUR;604,56;;701010165;;RGLT L'UNIVERS DE L'EMBAL;28/01/2019;;
214016;INTERTURBINE AVIATION LOGISTICS Gmb;ZA;ITL 0467106;01/01/2017;EUR;-120,00;;1001022438;;FITL0467106 INTERTURBINE;31/01/2017;;
214119;BISCO INDUSTRIES;PA;PROF 4500167849;18/01/2019;USD;30,00;;701010094;;REGLT BISCO INDUSTRIES;18/01/2019;A;
214119;BISCO INDUSTRIES;PA;PROF 4500167849;18/01/2019;USD;67,50;;701010094;;REGLT BISCO INDUSTRIES;18/01/2019;A;
